SpeciesID,SpecCode,Genus,Species,FBname,OccurCells,Kingdom,Phylum,Class,Order,Family
SLB-128886,80432,Ephippodonta,oedipus,,3,Animalia,Mollusca,Bivalvia,Veneroida,Galeommatidae
W-Msc-592751,80434,Lasaea,nipponica,,5,Animalia,Mollusca,Bivalvia,Veneroida,Galeommatidae
SLB-128895,80441,Pseudopythina,macrophthalmensis,,3,Animalia,Mollusca,Bivalvia,Veneroida,Anatinellidae
SLB-128896,80442,Pseudopythina,maipoensis,,3,Animalia,Mollusca,Bivalvia,Veneroida,Anatinellidae
W-Msc-593271,80460,Peregrinamor,ohshimai,,3,Animalia,Mollusca,Bivalvia,Veneroida,Montacutidae
SLB-128948,80494,Plagiocardium,mansitii,,5,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128955,80501,Trachycardium,enode,,9,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128957,80503,Trachycardium,impolitum,,8,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128960,80506,Trachycardium,transcendens,,8,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128961,80507,Trachycardium,unicolor,unicolor cockle,4,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128962,80508,Trachycardium,variegatum,,3,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128965,80511,Lunulicardia,auricula,,8,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128968,80514,Afrocardium,infantile,,8,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
WBD-Eup-36,27313,Euphausia,paragibba,,4,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae
W-Msc-729700,80517,Corculum,monstrosum,,8,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
W-Msc-729701,80518,Corculum,roseum,,4,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
W-Msc-381552,80520,Frigidocardium,kiranum,,6,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128977,80523,Discors,aurantiacum,,6,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128981,80527,Laevicardium,pulcherrimum,,3,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
SLB-128982,80528,Laevicardium,rubropictum,,6,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
WBD-Eup-40,27317,Euphausia,sibogae,,9,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae
W-Msc-507590,80587,Dosinia,laminata,,9,Animalia,Mollusca,Bivalvia,Veneroida,Veneridae
W-Msc-737231,80607,Gomphina,neastartoides,,8,Animalia,Mollusca,Bivalvia,Veneroida,Veneridae
W-Msc-507453,80624,Glauconome,cerea,,3,Animalia,Mollusca,Bivalvia,Veneroida,Glauconomidae
SLB-129080,80626,Glauconome,corrugata,,5,Animalia,Mollusca,Bivalvia,Veneroida,Glauconomidae
W-Msc-606121,80632,Omala,hyalina,,4,Animalia,Mollusca,Bivalvia,Veneroida,Tellinidae
WBD-Eup-48,27325,Nematobrachion,boopis,,3,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae
W-Msc-596115,80655,Cadella,mauia,,5,Animalia,Mollusca,Bivalvia,Veneroida,Tellinidae
SLB-129120,80666,Moerella,philippinarum,,4,Animalia,Mollusca,Bivalvia,Veneroida,Tellinidae
W-Msc-729739,80683,Psammotreta,maluccensis,,4,Animalia,Mollusca,Bivalvia,Veneroida,Tellinidae
W-Msc-507267,80696,Leptomya,cochlearis,,5,Animalia,Mollusca,Bivalvia,Veneroida,Semelidae
W-Msc-507263,80698,Iacra,japonica,,7,Animalia,Mollusca,Bivalvia,Veneroida,Semelidae
SLB-129169,80715,Psammotellina,ambigua,,5,Animalia,Mollusca,Bivalvia,Veneroida,Psammobiidae
W-Msc-494734,80722,Donax,ticaonicus,,4,Animalia,Mollusca,Bivalvia,Veneroida,Donacidae
SLB-129216,80762,Lutraria,philippinarum,,7,Animalia,Mollusca,Bivalvia,Veneroida,Mactridae
SLB-129226,80772,Coecella,horsfieldi,,8,Animalia,Mollusca,Bivalvia,Veneroida,Mesodesmatidae
W-Msc-505337,80801,Eufistulana,grandis,,5,Animalia,Mollusca,Bivalvia,Myoida,Gastrochaenidae
SLB-129257,80803,Zirfaea,subconstricta,,8,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae
SLB-129262,80808,Aspidopholas,obtecta,,5,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae
SLB-129272,80818,Teredo,mannii,,3,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae
W-Msc-527824,80826,Teredothyra,smithi,,4,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae
W-Msc-397194,80827,Teredora,princesae,,4,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae
W-Msc-527846,80830,Bankia,bipalmulata,,5,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae
W-Msc-527848,80831,Bankia,campanellata,,5,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae
W-Msc-527852,80833,Bankia,nordi,,3,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae
W-Msc-506753,80848,Laternula,boschasina,,7,Animalia,Mollusca,Bivalvia,Pholadomyoida,Laternulidae
W-Msc-573724,80854,Bryopa,lata,,6,Animalia,Mollusca,Bivalvia,Pholadomyoida,Clavagellidae
WBD-Eup-70,27347,Stylocheiron,insulare,,4,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae
W-Msc-558782,80890,Chicoreus,asianus,,8,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae
W-Msc-817655,80894,Nassarius,hepaticus,,3,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae
SLB-129397,80943,Solenocera,prominentis,,4,Animalia,Arthropoda,Malacostraca,Decapoda,Solenoceridae
WBD-Eup-83,27360,Thysanoessa,parva,,8,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae
SLB-129460,81006,Democrinus,japonicus,,6,Animalia,Echinodermata,Crinoidea,Bourgueticrinida,Bathycrinidae
Chn-9e100c7f-ed38-4571-9d2a-678f6d9068c8,81014,Leandrites,stenopus,,7,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae
WBD-Eup-89,27366,Thysanopoda,astylata,,4,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae
SLB-129560,81100,Trichomusculus,semigranatus,,7,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae
SLB-129561,81101,Musculista,perfragilis,,6,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae
W-Msc-208436,81104,Lithophaga,zitteliana,,8,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae
SLB-129565,81105,Pteria,chinensis,,8,Animalia,Mollusca,Bivalvia,Pterioida,Pteriidae
SLB-129570,81110,Chlamys,cristularis,,5,Animalia,Mollusca,Bivalvia,Ostreoida,Pectinidae
SLB-129573,81113,Pecten,tricarinatus,,8,Animalia,Mollusca,Bivalvia,Ostreoida,Pectinidae
SLB-129575,81115,Spondylus,castus,,9,Animalia,Mollusca,Bivalvia,Ostreoida,Spondylidae
W-Msc-207884,81116,Spondylus,gravis,,4,Animalia,Mollusca,Bivalvia,Ostreoida,Spondylidae
W-Msc-591359,81126,Anomia,achaeus,,8,Animalia,Mollusca,Bivalvia,Ostreoida,Anomiidae
SLB-129590,81130,Lunulicardia,subretusa,,5,Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae
W-Msc-215265,81132,Anomalocardia,flexuosa,,3,Animalia,Mollusca,Bivalvia,Veneroida,Veneridae
W-Msc-216478,81146,Solen,corneus,jecknife clam,7,Animalia,Mollusca,Bivalvia,Veneroida,Solenidae
W-Bch-208844,81168,Thalamita,demani,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae
SLB-129644,81184,Amphiura,ecnomiotata,,6,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae
SLB-129645,81185,Amphiura,tenuis,,8,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae
SLB-129673,81213,Ophiothrix,marenzelleri,,3,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiothrichidae
W-Pol-329133,81274,Magelona,crenulifrons,,9,Animalia,Annelida,Polychaeta,Canalipalpata,Magelonidae
W-Hyd-284961,81290,Hebella,dyssymetra,,6,Animalia,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae
W-Hyd-221242,77091,Cunina,peregrina,,3,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Cuninidae
SLB-129872,81339,Euspira,radiata,,3,Animalia,Mollusca,Gastropoda,Neotaenioglossa,Naticidae
W-Bch-346131,81340,Macrocheira,kaempferi,Japanese giant spider crab,8,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae
W-Msc-533094,81363,Microdrillia,crispata,,9,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae
SLB-130047,81380,Uroptychodes,mortenseni,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae
SLB-130060,81387,Uroptychus,acostalis,,8,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae
W-Oph-243128,81415,Asteroschema,salix,,4,Animalia,Echinodermata,Ophiuroidea,Phrynophiurida,Asteroschematidae
W-Oph-243119,81416,Asteroschema,horridum,,3,Animalia,Echinodermata,Ophiuroidea,Phrynophiurida,Asteroschematidae
W-Oph-243446,81418,Ophiactis,flexuosa,,4,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiactidae
SLB-130151,81432,Uroptychus,yokoyai,,4,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae
SLB-130283,81445,Munidopsis,recta,,7,Animalia,Arthropoda,Malacostraca,Decapoda,Galatheidae
W-Iso-421641,10521,Aega,leptonica,,3,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae
SLB-130470,81467,Uroptychus,cavirostris,,3,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae
W-Iso-118825,9879,Aega,monophthalma,fish biter,5,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae
SLB-130503,81493,Uroptychus,latirostris,,4,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae
SLB-130554,81523,Uroptychus,rugosus,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae
SLB-13066,10078,Aega,symmetrica,,7,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae
SLB-130678,81551,Richalpheus,palmeri,,4,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-130679,81552,Amphibetaeus,jousseaumei,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-130681,81553,Acanthanas,pusillus,,5,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
W-Msc-450668,81554,Volutomitra,glabella,,6,Animalia,Mollusca,Gastropoda,Neogastropoda,Volutomitridae
SLB-130692,81560,Rugathanas,verrucosus,,5,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-130748,81574,Alpheus,barbatus,,8,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-13075,10094,Aega,vigilans,,5,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae
SLB-130766,81582,Alpheus,coutierei,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-130804,81598,Alpheus,ladronis,,3,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
W-Iso-157910,21902,Rocinela,americana,,9,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae
W-Msc-597191,81631,Trapania,japonica,,4,Animalia,Mollusca,Gastropoda,Nudibranchia,Goniodorididae
W-Msc-533871,81632,Vayssierea,caledonica,New Caledonian Vayssierea,8,Animalia,Mollusca,Gastropoda,Nudibranchia,Vayssiereidae
SLB-130887,81636,Alpheus,mitis,,5,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
W-Iso-256459,21903,Rocinela,dumerilii,,6,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae
SLB-130962,81663,Alpheus,proseuchirus,,7,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-130969,81669,Alpheus,spatulatus,,5,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
W-Iso-256463,21904,Rocinela,insularis,,6,Animalia,Arthropoda,Malacostraca,Isopoda,Aegidae
SLB-130972,81671,Alpheus,stanleyi,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131023,81689,Athanas,marshallensis,,5,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131036,81695,Neoalpheopsis,euryone,,8,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131044,81696,Prionalpheus,sulu,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131112,81722,Synalpheus,quadriarticulatus,,7,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131113,81723,Synalpheus,quadrispinosus,,8,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131116,81725,Synalpheus,septemspinosus,,5,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131146,98143,Clavus,lacertosus,,3,Animalia,Mollusca,Gastropoda,Neogastropoda,Drilliidae
SLB-131149,81735,Synalpheus,trispinosus,,9,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
W-Msc-550090,97477,Funa,laterculoides,,4,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae
SLB-131172,99969,Marshallena,lepta,,5,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae
SLB-131173,81746,Vexillipar,repandum,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131194,81757,Melibe,japonica,,4,Animalia,Porifera,Demospongiae,Hadromerida,Tethyidae
W-Msc-221064,81758,Melibe,pilosa,hairy melibe,9,Animalia,Mollusca,Gastropoda,Nudibranchia,Tethydidae
SLB-131201,81763,Synalpheus,curacaoensis,,7,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
W-Pol-330807,81789,Platynereis,insolita,,6,Animalia,Annelida,Polychaeta,Aciculata,Nereididae
W-Por-133984,81793,Stelletta,simplicissima,,4,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
SLB-131247,81797,Heterocarpus,chani,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae
W-Por-133976,81805,Stelletta,hispida,,4,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
SLB-131267,81806,Glycymeris,amboinensis,gold flowing bittersweet,5,Animalia,Mollusca,Bivalvia,Arcoida,Glycymerididae
SLB-131329,81834,Alpheus,utriensis,,6,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131344,81840,Alpheus,rectus,,4,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131345,81841,Alpheus,hoonsooi,,3,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-131369,81846,Gonodactylinus,viridis,,8,Animalia,Arthropoda,Malacostraca,Stomatopoda,Gonodactylidae
W-Iso-258870,10617,Ancinus,belizensis,,5,Animalia,Arthropoda,Malacostraca,Isopoda,Ancinidae
SLB-131433,81867,Stoeba,plicata,,6,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Iso-255355,10570,Amakusanthura,geminsula,,4,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
SLB-132151,123540,Palmophyllum,umbracola,,5,Plantae,Chlorophyta,Chlorophyceae,Tetrasporales,Palmellopsidaceae
SLB-132233,110876,Lessonia,brevifolia,,3,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae
SLB-132235,112905,Lessonia,tholiformis,,6,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae
W-Iso-118468,9689,Apanthura,corsica,,3,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
W-Iso-255386,9690,Apanthura,cracenta,,4,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
W-Iso-255421,10244,Apanthuroides,millae,,5,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
SLB-132937,110008,Polysiphonia,sertularioides,,4,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae
W-Iso-258326,12801,Mesanthura,bivittata,,4,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
W-Iso-258333,22408,Mesanthura,fasciata,,9,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
W-Iso-258337,22405,Mesanthura,hieroglyphica,,3,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
W-Iso-258338,23135,Mesanthura,hopkinsi,,8,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
W-Iso-258353,12304,Mesanthura,punctillata,,5,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
W-Iso-258354,12305,Mesanthura,reticulata,,7,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae
SLB-134671,117700,Jania,tenella,,5,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae
SLB-13488,10380,Arcturella,lineata,,4,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
SLB-135568,129016,Caulerpa,seuratii,,5,Plantae,Chlorophyta,Bryopsidophyceae,Bryopsidales,Caulerpaceae
W-Iso-119026,9722,Astacilla,pusilla,,9,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
SLB-13559,9723,Astacilla,regina,,4,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
W-Iso-260239,22031,Edwinjoycea,horologium,,6,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
W-Iso-174637,12684,Litarcturus,granulosus,,8,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
W-Iso-261447,10801,Neastacilla,tuberculata,,3,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
W-Iso-261727,13536,Oxyarcturus,spinosus,,3,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
W-Iso-257328,22016,Pleuroprion,murdochi,,3,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae
SLB-136792,124531,Betaphycus,gelatinum,Prostrate eucheuma,5,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Areschougiaceae
SLB-139003,121975,Wrangelia,bicuspidata,,6,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae
W-Oli-137517,37881,Bathydrilus,adriaticus,,6,Animalia,Annelida,Clitellata,Haplotaxida,Tubificidae
SLB-142070,118475,Microdictyon,okamurae,,6,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Anadyomenaceae
W-Oli-475776,41412,Inanidrilus,leukodermatus,,3,Animalia,Annelida,Clitellata,Haplotaxida,Tubificidae
SLB-146141,110125,Meristotheca,procumbens,,5,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Areschougiaceae
W-Iso-255191,22662,Asymmetrione,clibanarii,,9,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
W-Iso-255214,22669,Cancricepon,choprae,,9,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
W-Iso-255228,11737,Eophrixus,subcaudalis,,7,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
W-Iso-261047,22679,Loki,circumsaltanus,,9,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
W-Iso-255259,13114,Parathelges,occidentalis,,9,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
SLB-154504,117929,Lomentaria,baileyana,,6,Plantae,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae
SLB-15478,13968,Probopyria,alphei,,5,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
W-Iso-262585,13970,Probopyrinella,heardi,,6,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
SLB-154814,129721,Alpheus,aequus,,3,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
Chn-43ea15ff-38d0-46d1-8cb4-bacce1ba2254,129729,Harpiosquilla,indica,,4,Animalia,Arthropoda,Malacostraca,Stomatopoda,Squillidae
SLB-154857,129737,Aka,cachacrouensis,,6,Animalia,Porifera,Demospongiae,Haplosclerida,Phloeodictyidae
SLB-154915,129748,Levisquilla,minor,,6,Animalia,Arthropoda,Malacostraca,Stomatopoda,Squillidae
SLB-154942,129751,Leptalpheus,denticulatus,,8,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae
SLB-154965,129766,Mopsella,rubeola,,3,Animalia,Cnidaria,Anthozoa,Alcyonacea,Melithaeidae
SLB-15498,13986,Probopyrus,floridensis,,4,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
W-Oph-243490,129774,Ophiarachnella,paucispina,,4,Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiodermatidae
W-Por-169727,129793,Placinolopha,bedoti,,3,Animalia,Porifera,Demospongiae,Homosclerophorida,Plakinidae
W-Por-169753,129794,Plakinastrella,clathrata,,9,Animalia,Porifera,Demospongiae,Homosclerophorida,Plakinidae
W-Por-380117,129797,Cinachyrella,arabica,,5,Animalia,Porifera,Demospongiae,Spirophorida,Tetillidae
W-Por-171306,129802,Cinachyrella,hirsuta,,3,Animalia,Porifera,Demospongiae,Spirophorida,Tetillidae
W-Por-171410,129811,Tetilla,spinosa,,9,Animalia,Porifera,Demospongiae,Spirophorida,Tetillidae
W-Por-171183,129812,Aciculites,tulearensis,,7,Animalia,Porifera,Demospongiae,Lithistida,Scleritodermidae
W-Por-171197,129814,Scleritoderma,nodosum,,9,Animalia,Porifera,Demospongiae,Lithistida,Scleritodermidae
W-Por-169800,129817,Disyringa,nodosa,,4,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169804,129818,Ecionemia,baculifera,,6,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169907,129827,Stelletta,brevis,,8,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169920,129829,Stelletta,crassispicula,,9,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169924,129830,Stelletta,debilis,,6,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169951,129832,Stelletta,japonica,,6,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169957,129833,Stelletta,longicladus,,6,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169960,129834,Stelletta,mauritiana,,4,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-169967,129836,Stelletta,orientalis,,7,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-170002,129842,Stelletta,subtilis,,5,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-170008,129844,Stelletta,trichotriaena,,6,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-170016,129845,Stelletta,variohamata,,6,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-170031,129847,Tethyopsis,radiata,,5,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Bch-207563,129856,Neosarmatium,meinerti,,8,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae
W-Bch-444372,129874,Atergatopsis,lucasii,,7,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae
SLB-155202,129876,Neoliomera,insularis,,4,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae
W-Por-169820,129890,Jaspis,biangulata,,3,Animalia,Porifera,Demospongiae,Astrophorida,Ancorinidae
W-Por-170054,129892,Caminus,chinensis,,7,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170066,129893,Erylus,decumbens,,8,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170071,129894,Erylus,geodioides,,7,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170082,129897,Erylus,nobilis,,3,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170102,129900,Geodia,areolata,,8,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170103,129901,Geodia,arripiens,,5,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170110,129902,Geodia,berryi,,4,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-134028,129904,Geodia,eosaster,,3,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170133,129906,Geodia,inconspicua,,3,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Por-170135,129907,Geodia,japonica,,3,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
SLB-155264,129910,Isops,perarmata,,8,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Iso-255289,22826,Progebiophilus,upogebiae,,4,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae
SLB-155277,129912,Conchodytes,biunguiculatus,,7,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae
SLB-155280,18341,Kemponia,nilandensis,,9,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae
W-Por-134045,129943,Geodia,sphaeroides,,4,Animalia,Porifera,Demospongiae,Astrophorida,Geodiidae
W-Msc-506705,142316,Crassostrea,brasiliana,mangrove oyster,8,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae
SLB-155329,129944,Stoeba,pauper,,3,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170260,129945,Poecillastra,eccentrica,,5,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170263,129946,Poecillastra,laminaris,fibreglass cup sponge,9,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-134090,129947,Poecillastra,saxicola,,3,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170285,129950,Thenea,andamanensis,,5,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170295,129952,Thenea,grayi,,8,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170304,129953,Thenea,mesotriaena,,5,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170309,129954,Thenea,nicobarensis,,3,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170318,129955,Thenea,wyvillei,,5,Animalia,Porifera,Demospongiae,Astrophorida,Pachastrellidae
W-Por-170364,130006,Chondrilla,mixta,,4,Animalia,Porifera,Demospongiae,Chondrosida,Chondrillidae
SLB-155444,130010,Ciliopagurus,alcocki,,9,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae
W-Por-170361,130014,Chondrilla,euastra,,5,Animalia,Porifera,Demospongiae,Chondrosida,Chondrillidae
W-Por-170362,130015,Chondrilla,grandistellata,,3,Animalia,Porifera,Demospongiae,Chondrosida,Chondrillidae
